ربنا يكملك بعقلك,compound_pos,1,0
ربنا ينفخ في صورتك ,compound_pos,1,0
ربنا يوعدنا,compound_pos,1,0
ربنا يوفقك,compound_pos,1,0
رفع معنوياته,compound_pos,0,1
رقم قياسي,compound_pos,0,1
روح رياضيه,compound_pos,0,1
ريحتها حلوه,compound_pos,1,0
زي العسل,compound_pos,1,0
زي القمر,compound_pos,1,0
زياده الخير خيرين,compound_pos,1,0
سالم غانم,compound_pos,0,1
سرعه بديهه,compound_pos,0,1
سعة الرزق,compound_pos,0,1
سعي مشكور,compound_pos,0,1
سكينة الروح,compound_pos,0,1
سلام نفسي,compound_pos,0,1
سلم ايدك,compound_pos,1,0
سمن علي عسل,compound_pos,1,0
سميع الدعاء,compound_pos,0,1
سنه حلوه,compound_pos,1,0
سنه سعيده,compound_pos,1,0
سهل المنال,compound_pos,0,1
سوبر ستار,compound_pos,1,0
سوبر لايك,compound_pos,1,0
سوبرستار,compound_pos,1,0
سوبرلايك,compound_pos,1,0
شبل من ذاك الأسد,compound_pos,0,1
شخصيته جميله,compound_pos,0,1
شخصيه محترمه,compound_pos,0,1
شد انتباهي,compound_pos,0,1
شفاك الله,compound_pos,0,1
شفاك الله وعفاك,compound_pos,0,1
صاحب رساله,compound_pos,0,1
صافي ضمير,compound_pos,0,1
صباح الامل,compound_pos,0,1
صباح الجمال,compound_pos,0,1
صباح الحب,compound_pos,0,1
صباح السعاده,compound_pos,0,1
صباح الفل,compound_pos,1,0
صباح المحبه,compound_pos,0,1
صباح الهنا,compound_pos,1,0
صباح الهناء,compound_pos,0,1
صباح الورد,compound_pos,0,1
صباحك  محبه,compound_pos,1,0
صباحك امل,compound_pos,1,0
صباحك سعاده,compound_pos,1,0
صباحك عسل,compound_pos,1,0
صباحك ورد ,compound_pos,1,0
صباحكم  محبه,compound_pos,0,1
صباحكم امل,compound_pos,0,1
صباحكم حب,compound_pos,0,1
صباحكم سعاده,compound_pos,0,1
صباحكم سكر,compound_pos,0,1
صباحكم عسل,compound_pos,0,1
صباحكم ورد ,compound_pos,0,1
صحه وعافيه,compound_pos,0,1
صفحه جديده,compound_pos,0,1
ضربه معلم,compound_pos,1,0
ضمير حي,compound_pos,0,1
عالحلوه والمره,compound_pos,1,0
عام سعيد,compound_pos,0,1
عداك العيب,compound_pos,1,0
عزيمة وإصرار,compound_pos,0,1
عشره علي عشره,compound_pos,1,0
علي الحلوه والمره,compound_pos,1,0
علي بالي,compound_pos,1,0
علي سنجه عشره,compound_pos,1,0
علي ما يرام,compound_pos,0,1
عمل خيري,compound_pos,0,1
عن جداره,compound_pos,0,1
عندك حق,compound_pos,1,0
عنده ضمير,compound_pos,1,0
عيد سعيد,compound_pos,0,1
عيد مبارك,compound_pos,0,1
عيد ميلاد مجيد,compound_pos,0,1
عين العقل,compound_pos,0,1
عينيه مليانه,compound_pos,1,0
غير حياتي,compound_pos,0,1
غير متحيز,compound_pos,0,1
فاعل خير,compound_pos,0,1
فتح الله عليك,compound_pos,0,1
فرصه سعيده,compound_pos,0,1
فلقه القمر,compound_pos,1,0
فوق الخيال,compound_pos,0,1
فوق الشبهات,compound_pos,0,1
في الصميم,compound_pos,0,1
في تحسن,compound_pos,1,0
في حفظ الله,compound_pos,0,1
في قلبي,compound_pos,0,1
قد المسئولية,compound_pos,1,0
قدم الخير,compound_pos,1,0
قدم السعد,compound_pos,1,0
قدم الهنا,compound_pos,1,0
قدها وادود,compound_pos,1,0
قرير العين,compound_pos,0,1
قلبي معاك,compound_pos,1,0
قمه الجوده,compound_pos,0,1
كان عظيم,compound_pos,0,1
كان محترم,compound_pos,0,1
كتر خيرك,compound_pos,1,0
كتر خيرهم,compound_pos,1,0
كل عام وانت بخير,compound_pos,0,1
كل عام وانتم بخير,compound_pos,0,1
كلمه من ذهب ,compound_pos,0,1
كلنا مع,compound_pos,0,1
كلنا معاك,compound_pos,1,0
كلنا معك,compound_pos,0,1
كله تمام,compound_pos,1,0
كله يهون,compound_pos,1,0
كم انت انسان,compound_pos,0,1
كم هو انسان,compound_pos,0,1
لا تقاوم,compound_pos,0,1
لا يضاهي,compound_pos,0,1
لا يعرف المستحيل,compound_pos,0,1
لا يفوتكم,compound_pos,0,1
لا يقاوم,compound_pos,0,1
لا يقاوم,compound_pos,0,1
لا يقدر بثمن,compound_pos,0,1
لا يقهر,compound_pos,0,1
لا يوصف,compound_pos,0,1
لافض فوك,compound_pos,0,1
لحسن الحظ,compound_pos,0,1
لديه ضمير,compound_pos,0,1
لك واحشه,compound_pos,1,0
لوف  يو,compound_pos,1,0
لوف يو,compound_pos,1,0
ليس لها مثيل,compound_pos,0,1
ليك واحشه,compound_pos,1,0
ليه هيبه,compound_pos,0,1
ما اجملك,compound_pos,0,1
ما اجمله,compound_pos,0,1
ما احلاك,compound_pos,0,1
ما احلاه,compound_pos,0,1
ما اعظمك,compound_pos,0,1
ما تتوصفش,compound_pos,1,0
ما خاب ,compound_pos,0,1
ما شاء الله,compound_pos,0,1
ما فيش اجمل من ,compound_pos,1,0
ما فيش احسن من ,compound_pos,1,0
ما فيش احلي من ,compound_pos,1,0
ما فيش اطعم من ,compound_pos,1,0
ما فيش الذ من ,compound_pos,1,0
مااجملك,compound_pos,0,1
مااجمله,compound_pos,0,1
مااحلاك,compound_pos,0,1
مااحلاه,compound_pos,0,1
مااعظمك,compound_pos,0,1
ماشاء الله,compound_pos,0,1
مافيش اجمل من ,compound_pos,1,0
مافيش احسن من ,compound_pos,1,0
مافيش احلي من ,compound_pos,1,0
مافيش اطعم من ,compound_pos,1,0
مافيش الذ من ,compound_pos,1,0
مالوش ديه,compound_pos,1,0
متاضمن مع,compound_pos,0,1
متعدد المواهب,compound_pos,0,1
مثلي الاعلي,compound_pos,0,1
مجبور الخاطر,compound_pos,1,0
مجهود كبير,compound_pos,0,1
مرتاح  البال,compound_pos,0,1
مرتاح الضمير,compound_pos,0,1
مستواها زين,compound_pos,0,1
مسك الختام,compound_pos,1,0
مشاعر جياشه,compound_pos,0,1
مشاعر رقيقه,compound_pos,0,1
مشاعر فياضه,compound_pos,0,1
مشاعر مرهفه,compound_pos,0,1
مشاعر نبيله,compound_pos,0,1
مشتاق لك,compound_pos,0,1
معاك حق,compound_pos,1,0
معزز مكرم,compound_pos,0,1
معك حق,compound_pos,0,1
مفيش اجمل من ,compound_pos,1,0
مفيش احسن من ,compound_pos,1,0
مفيش احلي من ,compound_pos,1,0
مفيش اطعم من ,compound_pos,1,0
مفيش الذ من ,compound_pos,1,0
من بقك لباب السما,compound_pos,1,0
من حسن الحظ,compound_pos,0,1
من عنيا,compound_pos,1,0
من نجاح الي نجاح,compound_pos,0,1
من نجاح لنجاح,compound_pos,1,0
منصور باذن الله,compound_pos,0,1
منظور شامل,compound_pos,0,1
موفق بأذن الله,compound_pos,0,1
موفقين بأذن الله,compound_pos,0,1
ميه ميه,compound_pos,1,0
نجاح ساحق,compound_pos,0,1
نضف اوي,compound_pos,1,0
نعتز به,compound_pos,0,1
نور عيني,compound_pos,1,0
هدوء النفس,compound_pos,0,1
هنيئا لكم ,compound_pos,0,1
ههنيئا لك,compound_pos,0,1
ههنيئا لكم,compound_pos,0,1
ههنيئا لنا,compound_pos,0,1
هو دا الكلام,compound_pos,1,0
هو ده الشغل,compound_pos,1,0
هو ده الكلام,compound_pos,1,0
وش الخير,compound_pos,1,0
ولاد اصول,compound_pos,1,0
ولاد ناس,compound_pos,1,0
يا بختك,compound_pos,1,0
يا بختكم,compound_pos,1,0
يا بخته,compound_pos,1,0
يا حياتي,compound_pos,0,1
يا غالي,compound_pos,0,1
يا مشرفنا,compound_pos,0,1
يا منتا كريم يا رب,compound_pos,1,0
يا نجم,compound_pos,1,0
يامشرفنا,compound_pos,1,0
يبكي من الفرح,compound_pos,0,1
يتحقق الحلم,compound_pos,0,1
يجبر بخاطرك,compound_pos,1,0
يجبر بخاطركم,compound_pos,1,0
يحقق الحلم,compound_pos,0,1
يخرب بيت حلاوتك,compound_pos,1,0
يد واحده,compound_pos,0,1
يستاهل كل خير,compound_pos,1,0
يسعد ايامك,compound_pos,0,1
يسعد ايامكم,compound_pos,0,1
يسعد مساك,compound_pos,1,0
يسعد مساكم,compound_pos,1,0
يسلم فمك,compound_pos,1,0
يسلم فومك,compound_pos,1,0
يشد انتباهي,compound_pos,0,1
يشرح البال,compound_pos,0,1
يشرح الصدر,compound_pos,0,1
يشرح القلب,compound_pos,0,1
يصلح الحال,compound_pos,0,1
يعطيك العافيه,compound_pos,0,1
يفرح قلبك ,compound_pos,1,0
يفوق الخيال,compound_pos,0,1
يوم حافل,compound_pos,0,1
يوم للتاريخ,compound_pos,0,1
 انتقام,negative,0,1
 خازوق,negative,1,0
 قطيع,negative,0,1
اباحه,negative,1,0
اباحي,negative,0,1
اباحيه,negative,0,1
اباد,negative,0,1
ابادتم,negative,0,1
ابالس,negative,1,0
ابالسه,negative,0,1
ابتزاز,negative,0,1
ابتزيتم,negative,1,0
ابتلاء,negative,0,1
ابشع,negative,0,1
ابضن,negative,1,0
ابله,negative,0,1
ابن الحيوان,negative,0,1
ابن الزانيه,negative,1,0
ابن الشرموطه,negative,1,0
ابن الكلب,negative,1,0
ابن اللبوه,negative,1,0
ابن المتناكه,negative,1,0
ابن الوسخه,negative,1,0
ابن سلول,negative,1,0
ابن موزه,negative,1,0
ابن وسخه,negative,1,0
ابو وشين,negative,1,0
ابوجهل,negative,0,1
ابيتم,negative,0,1
ابيح,negative,0,1
اتألش,negative,1,0
اتأمص,negative,1,0
اتبهدل,negative,1,0
اتبهدلت,negative,1,0
اتبهدلتم,negative,1,0
اتجنن,negative,1,0
اتجننتم,negative,1,0
اتحاكم,negative,1,0
اتحبس,negative,1,0
اتحبست,negative,1,0
اتحبستم,negative,1,0
اتحنطر,negative,1,0
اتخانق,negative,1,0
اتخدعت,negative,1,0
اتخدعتم,negative,1,0
اتخرستم,negative,1,0
اتخمد,negative,1,0
اتخمدتم,negative,1,0
اتخميت,negative,1,0
اتخميتم,negative,1,0
اتخنقت,negative,1,0
اتخنقتم,negative,1,0
اتدبحت,negative,1,0
اتدبحتم,negative,1,0
اتذل,negative,1,0
اتذليتم,negative,1,0
اترحل,negative,1,0
اترمت,negative,1,0
اتريق,negative,1,0
اتسجنت,negative,1,0
اتسجنتم,negative,1,0
اتسحبت,negative,1,0
اتسحل,negative,1,0
اتسحلت,negative,1,0
اتسحلتم,negative,1,0
اتسرق,negative,1,0
اتسرقت,negative,1,0
اتسول,negative,0,1
اتشألط ,negative,1,0
اتشتم,negative,1,0
اتشحور,negative,1,0
اتشطف,negative,1,0
اتصدم,negative,1,0
اتضربوا,negative,1,0
اتظلم,negative,1,0
اتعذب,negative,1,0
اتعذبت,negative,1,0
اتعرت,negative,1,0
اتعروا,negative,1,0
اتعري,negative,1,0
اتعس,negative,1,0
اتغلب,negative,1,0
اتغمس,negative,1,0
اتف,negative,1,0
اتفرتك,negative,1,0
اتفشخ,negative,1,0
اتفقست,negative,1,0
اتفو,negative,1,0
اتقتل,negative,1,0
اتقتلوا,negative,1,0
اتقمص,negative,1,0
اتقهر,negative,1,0
اتكبس ,negative,1,0
اتكبستم,negative,1,0
اتكتم,negative,1,0
اتكسرت,negative,1,0
اتكسف,negative,1,0
اتلم,negative,1,0
اتلموا,negative,1,0
اتلمي,negative,1,0
اتلهي,negative,1,0
اتمرمط,negative,1,0
اتمرمطت ,negative,1,0
اتنيل,negative,1,0
اتهانت,negative,1,0
اتهبل,negative,1,0
اتهبلت,negative,1,0
اتهبلتم,negative,1,0
اتهد,negative,1,0
اتهزأت,negative,1,0
اتهزم,negative,1,0
اتهمت,negative,0,1
اتهمته,negative,0,1
اتهمو,negative,1,0
اتورط,negative,1,0
اتورطتم,negative,1,0
اتورطنا,negative,1,0
اتوكس,negative,1,0
اجبار,negative,0,1
اجبرتك,negative,0,1
اجبرك,negative,0,1
اجبن,negative,0,1
اجرام,negative,0,1
اجريسف,negative,1,0
اجلد,negative,0,1
اجهاض,negative,0,1
اجهض,negative,0,1
اجهل,negative,0,1
احا,negative,1,0
احباط,negative,0,1
احبسو,negative,1,0
احبطو,negative,1,0
احتجاج,negative,0,1
احتجاجيه,negative,0,1
احتجاز,negative,0,1
احتشاد,negative,0,1
احتقار,negative,0,1
احتقان,negative,0,1
احتقر,negative,0,1
احتقرك,negative,0,1
احتكار,negative,0,1
احتل,negative,0,1
احتلال,negative,0,1
احتلت,negative,0,1
احتيال,negative,0,1
احذر,negative,0,1
احراقها,negative,0,1
احرق,negative,0,1
احرمونا,negative,1,0
احسنلك,negative,1,0
احقر,negative,0,1
احلف,negative,0,1
احه,negative,1,0
احيه,negative,1,0
اختطاف,negative,0,1
اختطفتم,negative,0,1
اختفت,negative,0,1
اختلاس,negative,0,1
اختلاف,negative,0,1
اختناق,negative,0,1
اختنق,negative,0,1
اخرس,negative,1,0
اخرسو,negative,1,0
اخرص,negative,1,0
اخس,negative,1,0
اخسر,negative,0,1
اخسئ,negative,0,1
اخشي,negative,0,1
اخص,negative,1,0
اخطا,negative,0,1
اخطاء,negative,0,1
اخطاؤ,negative,0,1
اخطاؤه,negative,0,1
اخطائ,negative,0,1
اخطر,negative,0,1
اخن,negative,0,1
اخو القحبه,negative,1,0
اخواني,negative,1,0
ادعاء,negative,0,1
ادغال,negative,0,1
ادمان,negative,0,1
اذلف,negative,1,0
اذي,negative,0,1
اراجوز,negative,0,1
ارتباك,negative,0,1
ارتبك,negative,0,1
ارتبكت ,negative,0,1
ارحل,negative,0,1
ارحم,negative,0,1
ارحمنا,negative,0,1
ارحمني,negative,1,0
ارحمونا,negative,1,0
ارحموني ,negative,1,0
ارخم,negative,1,0
اردح,negative,1,0
ارزل,negative,1,0
ارعن,negative,0,1
ارف,negative,1,0
ارفت,negative,1,0
ارفض,negative,0,1
ارهاب,negative,0,1
ارهابي,negative,0,1
ارهابيين,negative,0,1
ارهاق,negative,0,1
ارهقتني,negative,0,1
ازدراء,negative,0,1
ازعاج,negative,0,1
ازعر,negative,1,0
ازمات,negative,0,1
ازمه,negative,0,1
اساء,negative,0,1
اساءه,negative,0,1
استبحس,negative,1,0
استبداد,negative,0,1
استبدادي,negative,0,1
استبعاد,negative,0,1
استحل,negative,0,1
استحوا ,negative,1,0
استحواذ,negative,0,1
استخفاف,negative,0,1
استرخصوك,negative,1,0
استظراف,negative,1,0
استعباد,negative,0,1
استعباط,negative,1,0
استعمار,negative,0,1
استغباء,negative,1,0
استغفلو,negative,1,0
استغل,negative,0,1
استغلال,negative,0,1
استغلالي,negative,0,1
استفزاز,negative,0,1
استفزازيه,negative,0,1
استفزتني,negative,0,1
استفزني,negative,0,1
استكراد,negative,1,0
استنزاف,negative,0,1
استنطاع,negative,1,0
استنكر,negative,0,1
استهان,negative,0,1
استهانه,negative,0,1
استهبال,negative,1,0
استهبل,negative,1,0
استهتار,negative,0,1
استهزاء,negative,0,1
استهزائك,negative,1,0
استياء,negative,0,1
استيلاء,negative,0,1
اسراف,negative,0,1
اسف,negative,0,1
اسفاف,negative,0,1
اسفخص,negative,1,0
اسفي,negative,0,1
اسقاط,negative,0,1
اسقط,negative,0,1
اسكت,negative,0,1
اسوء,negative,0,1
اسوا,negative,0,1
اسيادك,negative,1,0
اشاع,negative,0,1
اشتباك,negative,0,1
اشتعال,negative,0,1
اشتغال,negative,0,1
اشتم,negative,1,0
اشتمك,negative,1,0
اشتمو,negative,1,0
اشكالكو,negative,1,0
اشمازاز,negative,1,0
اشمئزاز,negative,0,1
اشمئزازي,negative,0,1
اصابه,negative,0,1
اصطناع,negative,0,1
اصعب,negative,0,1
اصفخص,negative,1,0
اصمت,negative,0,1
اصنام,negative,0,1
اصيب,negative,0,1
اضراب,negative,0,1
اضرب,negative,0,1
اضربو,negative,1,0
اضطراب,negative,0,1
اضطهاد,negative,0,1
اضطهد,negative,0,1
اضمحلال,negative,0,1
اطاح,negative,0,1
اطرد,negative,0,1
اطرشيت,negative,1,0
اطماع,negative,0,1
اعاتب ,negative,0,1
اعاتبك,negative,0,1
اعاتبكم,negative,0,1
اعاصير,negative,0,1
اعتباط,negative,0,1
اعتداء,negative,0,1
اعتراض,negative,0,1
اعترض,negative,0,1
اعتصام,negative,0,1
اعتصم,negative,0,1
اعتصمت,negative,0,1
اعتقال,negative,0,1
اعتقل,negative,0,1
اعدام,negative,0,1
اعدمو,negative,1,0
اعذار,negative,0,1
اعريك,negative,1,0
اعمي,negative,0,1
اعور,negative,1,0
اعيل,negative,1,0
اغباء,negative,0,1
اغبي,negative,0,1
اغبيا,negative,1,0
اغبياء,negative,0,1
اغبيه,negative,1,0
اغتال,negative,0,1
اغتصاب,negative,0,1
اغتصب,negative,0,1
اغتصبو,negative,1,0
اغتيال,negative,0,1
اغضب,negative,0,1
افاق ,negative,1,0
افاك,negative,1,0
افتر,negative,1,0
افترا,negative,1,0
افتراء,negative,0,1
افتري,negative,1,0
افتعال,negative,0,1
افرم,negative,1,0
افساد,negative,0,1
افسد,negative,0,1
افسدت,negative,0,1
افشل,negative,0,1
افضحو,negative,1,0
افلاس,negative,0,1
افلس,negative,0,1
اقبح,negative,0,1
اقتحام,negative,0,1
اقتحم,negative,0,1
اقذر,negative,0,1
اقصاء,negative,0,1
اقهرك,negative,0,1
اكاذيب,negative,0,1
اكتئاب,negative,0,1
اكدب,negative,1,0
اكذب,negative,0,1
اكذوبه,negative,0,1
اكره,negative,0,1
اكفر,negative,0,1
الافتراء,negative,0,1
الاقنعه,negative,0,1
الانحدار,negative,0,1
البلاا,negative,1,0
التشاؤم,negative,0,1
التعالي ,negative,0,1
التعريص ,negative,1,0
التفاهه,negative,0,1
التواطؤ,negative,0,1
التييت,negative,1,0
الجفاف,negative,0,1
الحاد,negative,0,1
الحافي,negative,1,0
الرداءه,negative,0,1
الركاكه,negative,0,1
الزواني,negative,1,0
الطم ,negative,1,0
العن,negative,0,1
العند,negative,0,1
الفران,negative,1,0
الم,negative,0,1
المحلسه,negative,1,0
المخانيث,negative,1,0
المخلوع,negative,0,1
المر,negative,1,0
المنظرة,negative,1,0
النحس,negative,1,0
النصيبه,negative,1,0
الواسطه,negative,1,0
امثل,negative,0,1
امعه,negative,1,0
امكو,negative,1,0
امنجي,negative,1,0
اموت,negative,0,1
انا زعلان,negative,1,0
انا ماحب,negative,1,0
اناني,negative,0,1
انانيتك,negative,1,0
انبش,negative,1,0
انتحار,negative,0,1
انتحر,negative,0,1
انتحرت,negative,0,1
انتش,negative,1,0
انتقاد,negative,0,1
انتقاض,negative,0,1
انتقد,negative,0,1
انتقم,negative,0,1
انتكاس,negative,0,1
انتهاز,negative,0,1
انتهازي,negative,0,1
انتهاك,negative,0,1
انتهكت,negative,0,1
انتهي,negative,1,0
انجاس,negative,0,1
انجرح,negative,1,0
انجرحت,negative,1,0
انجز,negative,1,0
انجس,negative,0,1
انحدار,negative,0,1
انحدرت,negative,0,1
انحراف ,negative,0,1
انحطاط,negative,0,1
انحلال,negative,0,1
اندال,negative,1,0
اندل,negative,1,0
اندم ,negative,0,1
انسحب,negative,0,1
انسرق,negative,1,0
انشغال,negative,0,1
انضرب,negative,1,0
انظلم,negative,1,0
انفريند,negative,1,0
انفصال,negative,0,1
انفصام,negative,0,1
انفعل,negative,1,0
انفلات,negative,0,1
انقاض,negative,0,1
انقسام,negative,0,1
انقطاع,negative,0,1
انقلاب,negative,0,1
انكار,negative,0,1
انكشفت,negative,0,1
انهبلت,negative,1,0
انهزامي,negative,0,1
انهيار,negative,0,1
انيل,negative,1,0
اهاجم,negative,0,1
اهانه,negative,0,1
اهانو,negative,1,0
اهبل,negative,1,0
اهدار,negative,0,1
اهدارا,negative,0,1
اهطل,negative,1,0
اهمال,negative,0,1
اهمد,negative,1,0
اوباش,negative,1,0
اوبئه,negative,0,1
اوساخ,negative,0,1
اوسخ,negative,1,0
اوع,negative,1,0
اوعا,negative,1,0
اوعوا,negative,1,0
اوفر,negative,1,0
اولاد الوسخه,negative,1,0
اولعلكم ,negative,1,0
اومك,negative,1,0
اونطجي,negative,1,0
اونطه,negative,1,0
اياكم,negative,1,0
ايدز,negative,0,1
ايذائ,negative,0,1
ايذائه,negative,0,1
ايه الجديد,negative,1,0
ايهانه,negative,0,1
إذلال,negative,0,1
إيذاء,negative,0,1
أبغض,negative,0,1
أخفق,negative,0,1
أخفقت ,negative,0,1
أسائت ,negative,0,1
ألاعيب,negative,0,1
باحتقرك,negative,1,0
بارد,negative,1,0
باطل,negative,0,1
باظ,negative,1,0
باظت,negative,1,0
باع,negative,0,1
باعو,negative,1,0
باكابورت,negative,1,0
بالدراع ,negative,1,0
بالعافيه ,negative,1,0
بانجو,negative,1,0
باهظ,negative,0,1
بايخ,negative,1,0
بايظ,negative,1,0
بائد,negative,0,1
بائس,negative,0,1
بتاكلك,negative,1,0
بتبجح,negative,1,0
بتبقي بضان,negative,1,0
بتبلطج,negative,1,0
بتبهدل,negative,1,0
بتبوظ,negative,1,0
بتتبلا,negative,1,0
بتتحرق,negative,1,0
بتترعبو,negative,1,0
بتتساخف,negative,1,0
بتتسحل,negative,1,0
بتتسرق,negative,1,0
بتتشتم,negative,1,0
بتتشطر,negative,1,0
بتتضرب,negative,1,0
بتتظاهر,negative,1,0
بتتفقع,negative,1,0
بتتكسر,negative,1,0
بتتناك,negative,1,0
بتتهدم,negative,1,0
بتجوع,negative,1,0
بتحرض,negative,1,0
بتحشش,negative,1,0
بتخاف,negative,1,0
بتخر,negative,1,0
بتخرب,negative,1,0
بتخون,negative,1,0
بتذل,negative,1,0
بتريل,negative,1,0
بتزعق,negative,1,0
بتستظرف,negative,1,0
بتستعدي,negative,1,0
بتستفزني,negative,1,0
بتستهبلو,negative,1,0
بتشتم,negative,1,0
بتشتمو,negative,1,0
بتصرخ,negative,1,0
بتضايقك,negative,1,0
بتضرب,negative,1,0
بتضيع,negative,1,0
بتعاير,negative,1,0
بتغابي,negative,1,0
بتقل,negative,1,0
بتقهر,negative,1,0
بتكدب,negative,1,0
بتكره,negative,1,0
بتموت,negative,1,0
بتنجس,negative,1,0
بتهاجم,negative,1,0
بتهاجمك,negative,1,0
بتهرتل,negative,1,0
بتهيج,negative,1,0
بتوجع,negative,1,0
بتولع,negative,1,0
بثر,negative,1,0
بجاحتك,negative,1,0
بجاحه,negative,0,1
بجح,negative,1,0
بجحه,negative,1,0
بجم,negative,1,0
بجهل,negative,0,1
بحجه,negative,0,1
بحزرك,negative,1,0
بخبث,negative,0,1
بخيل,negative,0,1
بدانه,negative,0,1
بدعه,negative,0,1
بدمار,negative,0,1
بدين,negative,0,1
بذاء,negative,0,1
بذائه,negative,0,1
بذمتك,negative,1,0
بذمتكو,negative,1,0
بذيء,negative,0,1
بذيئ,negative,0,1
بذئ,negative,0,1
برجوازي,negative,0,1
بردعه,negative,0,1
برسيم,negative,0,1
برشم,negative,1,0
برطع,negative,1,0
برطعو,negative,1,0
برطوش,negative,1,0
برياله,negative,1,0
بزمتك,negative,1,0
بسب,negative,0,1
بسباب,negative,0,1
بستغرب,negative,1,0
بشاعه,negative,0,1
بشتم,negative,0,1
بشتيمتك,negative,1,0
بشع,negative,0,1
بضان ,negative,1,0
بضن,negative,1,0
بضيع,negative,1,0
بطاله,negative,0,1
بطش,negative,0,1
بطئ,negative,0,1
بظرميط,negative,1,0
بظلمك,negative,1,0
بعبع,negative,1,0
بعزق,negative,1,0
بعيب,negative,1,0
بعيط,negative,1,0
بغال,negative,1,0
بغباؤه,negative,1,0
بغدر,negative,1,0
بغضا,negative,0,1
بغل,negative,0,1
بغيض,negative,0,1
بغيظ,negative,0,1
بغيظكم,negative,0,1
بفتات,negative,0,1
بق,negative,1,0
بقتلو,negative,1,0
بقر,negative,1,0
بكاء,negative,0,1
بكرهك,negative,1,0
بكي,negative,0,1
بكيتك ,negative,0,1
بلاء,negative,0,1
بلاغ,negative,0,1
بلاغات,negative,0,1
بلالا,negative,1,0
بلاهه,negative,0,1
بلاوي,negative,1,0
بلط,negative,1,0
بلطج,negative,1,0
بلطجه,negative,1,0
بلطجي,negative,1,0
بلطجيه,negative,1,0
بلع,negative,1,0
بلهاء,negative,0,1
بلوك,negative,1,0
بلوم,negative,1,0
بليد,negative,0,1
بمراره,negative,0,1
بن المتناكه,negative,1,0
بنتريق,negative,1,0
بنتسحل,negative,1,0
بنتش كلب,negative,1,0
بنتعر,negative,1,0
بنحرق,negative,1,0
بنخاف,negative,1,0
بندمر,negative,1,0
بنركبك,negative,1,0
بنزيف,negative,1,0
بنشتم,negative,1,0
بنضرب,negative,1,0
بنعاير,negative,1,0
بنعقد,negative,1,0
بنفضح,negative,1,0
بنكذب,negative,1,0
بنكرهك,negative,1,0
بننتقض,negative,1,0
بننسي بسرعه,negative,1,0
بهاايم,negative,1,0
بهايم,negative,1,0
بهائم,negative,0,1
بهتان,negative,0,1
بهتانا,negative,0,1
بهدل,negative,1,0
بهدلتو,negative,1,0
بهدلتوهم,negative,1,0
بهدله,negative,1,0
بهرجه,negative,0,1
بهوس,negative,1,0
بهيم,negative,0,1
بهيمه,negative,0,1
بواختك,negative,1,0
بوذ,negative,1,0
بوشين,negative,1,0
بوظ,negative,1,0
بوظتم,negative,1,0
بؤس,negative,0,1
بؤساء,negative,0,1
بيتجنن,negative,1,0
بيتروق,negative,1,0
بيتريق,negative,1,0
بيتريق,negative,1,0
بيتشتم,negative,1,0
بيتشطف,negative,1,0
بيتظاهروا,negative,1,0
بيتعاط,negative,1,0
بيتعصب,negative,1,0
بيتعل,negative,1,0
بيتقتل,negative,1,0
بيتنطط,negative,1,0
بيتنك,negative,1,0
بيتهبل,negative,1,0
بيحبسهم,negative,1,0
بيحبط,negative,1,0
بيحبطن,negative,1,0
بيحتل,negative,1,0
بيحذرو,negative,1,0
بيحرض,negative,1,0
بيحشش,negative,1,0
بيخطفو,negative,1,0
بيخطئ,negative,1,0
بيردوش,negative,1,0
بيروقراطيه,negative,0,1
بيزعق,negative,1,0
بيستعدي,negative,1,0
بيستغل,negative,1,0
بيستفزني,negative,1,0
بيستهبل,negative,1,0
بيستهبلو,negative,1,0
بيشتم ,negative,1,0
بيشتمك,negative,1,0
بيشتموك,negative,1,0
بيشمت,negative,1,0
بيصيع,negative,1,0
بيصيعو,negative,1,0
بيضربو,negative,1,0
بيطرش,negative,1,0
بيظبط,negative,1,0
بيعاير,negative,1,0
بيعيط,negative,1,0
بيغظ,negative,1,0
بيغلط,negative,1,0
بيفرق,negative,1,0
بيقبض,negative,1,0
بيقبضو,negative,1,0
بيقبضوك,negative,1,0
بيقهر,negative,1,0
بيكابر,negative,1,0
بيكاكي,negative,1,0
بيكدب,negative,1,0
بيكذب,negative,1,0
بيلطش,negative,1,0
بيموتو,negative,1,0
بيموتوا,negative,1,0
بيناضل,negative,1,0
بينتحل,negative,1,0
بينداس,negative,1,0
بيهبلو,negative,1,0
بيهجص,negative,1,0
بيهدد,negative,1,0
بيهرب,negative,1,0
بيهرتل,negative,1,0
بيهري,negative,1,0
بيهش,negative,1,0
بيهفلت,negative,1,0
بيهلفط,negative,1,0
بيهيج,negative,1,0
تافه,negative,0,1
تافهه,negative,0,1
تاكلك,negative,0,1
تايه,negative,1,0
تايهه,negative,1,0
تأذي,negative,0,1
تأنيب,negative,0,1
تبا,negative,0,1
تباطؤ,negative,0,1
تبتئس,negative,0,1
تبجح,negative,0,1
تبضن,negative,1,0
تبطل,negative,1,0
تبك,negative,0,1
تبكي,negative,0,1
تبلد,negative,0,1
تبيح,negative,0,1
تتأمص,negative,1,0
تتبعزق,negative,1,0
تتجاهل,negative,0,1
تتحبس,negative,0,1
تتحبسوا,negative,1,0
تتحرق,negative,0,1
تتحسر,negative,0,1
تتحشر,negative,0,1
تتخاذل,negative,0,1
